patient_id,gfc_sag_PC1,gfc_sag_PC2,gfc_sag_PC3,gfc_sag_PC4,gfc_sag_PC5,gfc_sag_PC6,gfc_sag_PC7,gfc_sag_PC8,gfc_sag_PC9,gfc_sag_PC10,gfc_sag_PC11,gfc_sag_PC12,gfc_sag_PC13,gfc_sag_PC14,gfc_sag_PC15,gfc_sag_PC16,gfc_sag_PC17,gfc_sag_PC18,gfc_sag_PC19,gfc_sag_PC20,gfc_sag_PC21,gfc_sag_PC22,gfc_sag_PC23,gfc_sag_PC24,gfc_sag_PC25,gfc_sag_PC26,gfc_sag_PC27,gfc_sag_PC28,gfc_sag_PC29,gfc_sag_PC30,gfc_sag_PC31,gfc_sag_PC32,gfc_sag_PC33,gfc_sag_PC34,gfc_sag_PC35,gfc_sag_PC36,gfc_sag_PC37,gfc_sag_PC38,gfc_sag_PC39,gfc_sag_PC40,gfc_sag_PC41,gfc_sag_PC42,gfc_sag_PC43,gfc_sag_PC44,gfc_sag_PC45,gfc_sag_PC46,gfc_sag_PC47,gfc_sag_PC48,gfc_sag_PC49,gfc_sag_PC50,gfc_sag_PC51,gfc_sag_PC52,gfc_sag_PC53,gfc_sag_PC54,gfc_sag_PC55,gfc_sag_PC56,gfc_sag_PC57,gfc_sag_PC58,gfc_sag_PC59,gfc_sag_PC60,gfc_sag_PC61,gfc_sag_PC62,gfc_sag_PC63,gfc_sag_PC64,gfc_sag_PC65,gfc_sag_PC66,gfc_sag_PC67,gfc_sag_PC68,gfc_sag_PC69,gfc_sag_PC70,gfc_sag_PC71,gfc_sag_PC72,gfc_sag_PC73,gfc_sag_PC74,gfc_sag_PC75,gfc_sag_PC76,gfc_sag_PC77,gfc_sag_PC78,gfc_sag_PC79,gfc_sag_PC80,gfc_sag_PC81,gfc_sag_PC82,gfc_sag_PC83,gfc_sag_PC84,gfc_sag_PC85,gfc_sag_PC86,gfc_sag_PC87,gfc_sag_PC88,gfc_sag_PC89,gfc_sag_PC90,gfc_sag_PC91,gfc_sag_PC92,gfc_sag_PC93,gfc_sag_PC94,gfc_sag_PC95,gfc_sag_PC96,gfc_sag_PC97,gfc_sag_PC98,gfc_sag_PC99,gfc_sag_PC100,gfc_sag_PC101,gfc_sag_PC102,gfc_sag_PC103,gfc_sag_PC104,gfc_sag_PC105,gfc_sag_PC106,gfc_sag_PC107,gfc_sag_PC108,gfc_sag_PC109,gfc_sag_PC110
OAS1_0368,1.7636129,0.6296354,0.6790234,-0.7043759,1.0291926,-1.3741167,-0.24107473,-0.19973339,-0.40266788,-0.2959721,-0.4671696,0.3976515,1.078746,0.7432331,-0.522566,0.12663911,0.050964326,0.15377407,-0.040008597,1.0698463,0.6217225,-0.2247961,-0.34824944,0.32826653,-0.20032158,-0.061260466,-0.30235127,-0.6409496,0.2296988,-0.07416688,-0.12388473,-0.75070256,-0.08103436,0.41350612,0.61527675,-0.18042853,-0.42862833,0.42417723,0.51042277,0.3275739,0.34326744,-0.14656943,-0.35191974,0.17504862,-0.24732104,0.17968336,-0.18424876,0.54390496,0.27804163,0.30023527,-0.017895263,-0.13960096,-0.13381179,0.43276507,-0.27479026,-0.13008334,-0.76704806,0.17880465,0.32295367,0.15183686,-0.13585357,-0.023069268,-0.31022108,0.02147145,-0.3954336,-0.47290945,-0.15885127,-0.51141906,0.3080161,-0.15309305,-0.34831408,-0.14999984,0.029775469,-0.23987931,0.27025518,-0.23870276,-0.18810628,-0.23278135,0.47977847,-0.5456278,0.018680846,-0.17176363,-0.49962908,-0.34699658,-0.54292357,-0.48408386,0.0033303297,0.20488217,-0.35471308,0.018110398,-0.053110465,0.8121314,0.2831324,0.6669718,0.16567574,-0.33548975,0.077862896,-0.37585357,-0.4368047,-0.11307507,-0.03154663,-0.98200715,0.6324284,0.3733909,-0.665271,0.3075971,0.059308104,0.1373795,0.2743675,-0.1693611
OAS1_0369,3.0011468,-0.27932286,1.4903173,0.16518897,-1.0561029,-0.36765224,0.21031627,-0.55624783,0.06277317,0.594557,-0.52639544,-1.2579969,0.6424518,0.40602118,-0.78621185,0.21448672,0.46423814,-0.40459806,-0.7370773,1.1578432,0.19864516,-0.4818928,0.136583,0.05729422,-0.6656792,-0.72842723,0.766337,0.65561,-1.0612046,0.15789703,0.5814835,-0.43874347,0.18623511,0.6227841,0.46704,0.13024569,-0.26579785,0.07405562,0.7697153,-0.2576703,-0.065349594,0.4739444,0.5853114,0.37062874,0.06579748,-0.04483988,-0.20905876,-0.1793739,-0.33464634,-0.22039951,-0.2068244,-0.29114267,0.03966177,0.17056867,0.016877703,0.3943592,-0.20154274,-0.1992258,0.643293,0.122626275,0.35634318,-0.17427807,-0.8783445,0.08571921,-0.39471814,0.47642103,1.215377,0.05424389,0.0041510016,0.037589524,0.26891297,0.39617556,0.41533387,0.4416616,-0.14003605,-0.36524615,-0.5532649,-0.025094645,0.06883338,-0.1340694,0.12142442,-0.31118795,-0.22080146,0.03061827,0.037000567,-0.32176974,-0.05384101,-0.25185,0.09699239,-0.6975045,-0.19138177,-0.1220309,0.5479862,-0.22728013,-0.59313965,0.3798669,-0.70672005,-0.7074386,-0.028986104,-0.38026166,-0.20638731,0.11612142,0.11311117,-0.040443324,-0.3545891,-0.25777298,0.9320958,-0.1574782,-0.1305518,0.10419489
OAS1_0370,-1.2496676,2.1396093,0.14077717,-0.644942,0.31732184,-0.9359162,0.60769904,0.10703373,1.1380441,-0.046874344,-0.19159761,0.19114897,0.13949522,0.46100247,-0.59208935,-0.3001928,0.46390638,-0.70737296,-0.1699271,0.07403623,-0.0072916625,-0.011646074,0.065506436,-0.51580477,0.6771389,-0.08470443,0.15602627,0.36418536,-0.5327342,1.0921334,0.51218164,0.34261367,-0.41526085,-0.6117624,0.4560963,0.17296314,-0.12533031,-0.09836495,-0.10084082,0.27451926,-0.16071923,-0.3439629,0.004377394,-0.101379186,-0.06950819,-0.20817198,0.28102493,0.28870842,0.027988885,-0.10354976,-0.0030126693,-0.12155903,-0.4022779,0.34028,0.70860714,0.24676111,0.43820485,0.363741,-0.6814406,-0.22466046,-0.57855624,-0.010315545,-0.03487386,-0.10124102,0.42339808,0.28635463,0.41879785,0.4152842,0.5593982,-0.1630306,0.65925235,0.049007405,0.33904877,-0.013714688,0.507082,-0.19651788,-0.25001466,0.27963138,0.5389325,0.37417725,0.24229527,0.21246965,-0.20040053,0.17141807,-0.87840605,-0.25563046,0.35692888,-0.16700691,0.23475343,0.6054627,-0.34232646,-0.6983925,0.095589966,-0.0032109066,0.20554513,-0.85333276,0.019113842,0.3259819,0.42384946,-0.14724566,-0.2197983,0.5523737,0.02276883,0.026923584,0.16677125,-0.28607482,-0.11299901,0.4912606,-0.15416509,-0.09116378
OAS1_0371,0.7983358,1.7105342,1.1271579,0.12190752,-0.6001762,0.17454205,-0.33722615,-0.7635165,-0.67067146,0.97404957,-0.9668435,-0.3900828,0.31183437,0.88900656,0.0859722,0.5969658,-0.44471365,-0.66497177,-0.061377198,-0.6778874,-0.73053026,-0.43740442,-0.45916882,0.32821685,-0.34346193,-0.8647393,0.7463592,0.109574035,-0.03855216,-0.41988173,0.65253246,0.70433307,1.0877908,-0.07065727,-0.3254496,0.44497824,0.17250425,-0.02906842,0.52658546,-0.15324886,-0.38854036,-0.19543977,-0.14386207,0.1949156,0.17469513,-0.15031314,-0.12853043,0.26472646,-0.07760505,0.53987956,-0.16760868,0.22645411,0.49401942,-0.22181748,-0.118170574,0.18199717,-0.12888835,0.27452645,0.050847445,0.040809736,0.8823004,-0.22163005,0.14265828,0.22170411,0.8236155,1.2153114,0.054733768,-0.66715974,-0.086774975,0.07366554,0.08386455,0.14119305,0.18754897,-0.35361084,0.47576487,0.0009961892,-0.080450244,0.32811964,0.3612096,0.019914582,-0.99528944,-0.6968233,0.48181367,-0.22556971,0.0026511226,0.17618777,0.2534012,0.7307711,0.78254455,0.16163905,0.16921315,-0.22312713,-0.45663697,0.1533128,-0.6388333,-0.253068,0.007844651,-0.18881688,-0.19141187,-0.091585554,0.31409088,-0.1307712,0.033670604,0.62824774,-0.63449067,-0.34415406,0.06188043,0.25912353,0.26470342,0.121860825
OAS1_0372,-2.382621,1.9229046,-0.0649181,-0.95678145,-1.1363369,-0.84478927,-0.6308573,0.15121964,1.7118644,-0.6587159,0.35638335,1.0404551,0.21118626,0.04598468,0.16423118,-0.2960052,-0.065960355,0.7836683,0.1387215,0.27063417,0.16048019,-0.2975546,-0.5947229,0.57645637,0.02621305,0.38475707,-1.2424359,-0.09345219,0.12887907,0.052984834,0.42909446,-0.31638232,0.14351358,-0.30102795,0.09148706,0.4141586,0.29007134,-0.19798,-0.5793095,0.38793597,-0.17193037,-0.07839773,0.081977084,-0.42233035,-0.5757976,-0.24497116,-0.28246766,-0.21188425,0.4163406,-0.5056208,-0.094539136,0.40153134,0.106152534,0.3214003,0.0034597085,-0.00480861,-0.13860889,0.17146015,0.5701816,-0.011392485,0.115485914,0.41476694,-0.3509446,-0.43611616,-0.14636916,0.1930995,0.3942576,-0.18014778,-0.27903676,0.2996482,-0.114625804,0.19615316,-0.14907134,-0.20418838,0.16858299,-0.65731007,0.37769794,-0.3359008,0.09229162,0.05681239,-0.407857,0.15613587,0.12978245,-0.016996922,-0.33752027,0.4963212,0.38492694,0.59205973,-0.4188929,-0.27612004,-0.55839825,-0.41464892,-0.0492273,-0.6897497,0.008709895,-0.348945,-0.03487759,0.38894442,0.46496254,-0.5195708,-0.00962843,-0.009586809,0.49786162,0.56537586,-0.30742112,-0.5147915,-0.55420405,-0.42989692,-0.1831499,0.012721605
OAS1_0373,-3.1052725,-2.0686216,0.69573003,0.5437248,-0.5898499,-0.25141776,-0.36615857,-0.5074823,0.60090744,0.8520333,-0.93240833,-0.47376442,0.19287696,-0.058104113,-0.24787582,0.19772568,-0.21455775,-0.09111975,-1.0250959,-0.0031289703,1.4333743,0.33509743,0.18678313,0.527658,1.1003656,1.296711,-0.27627352,0.45800555,-0.36714602,0.005661569,-0.18659626,-0.27357456,-0.056842066,-0.5953633,0.062224433,-0.0096485065,-0.20866911,-0.44728836,0.32907125,-0.489288,-1.0374974,0.09578727,0.2453786,-0.40726787,0.38057876,-0.3567059,-0.26809484,0.7577711,-0.31387797,0.003900093,0.6137211,-0.16212264,-0.12864546,-0.04376185,-0.16777685,0.47411034,-0.57652396,-0.12015671,1.0713708,0.26344797,0.044952337,0.13727953,-0.39880803,0.31375903,0.23131578,-0.26756388,-0.71916056,0.043158416,0.39515975,-0.60694987,0.15885873,-0.3244858,0.34561986,0.4251858,0.30726865,0.056138057,-0.080919236,-0.4927929,-0.13629748,0.72960985,-0.11643569,0.1083281,0.15341069,0.42162958,-0.033682227,0.21327145,-0.31648284,0.7685578,0.029879613,0.5813877,-0.33416188,-0.0806031,-0.23753919,0.16269831,0.3416196,-0.032391146,0.18981199,0.28980315,-0.41164052,0.36913607,-0.032922756,-0.19645785,0.34800428,-0.41640422,-0.006629618,0.381763,-0.42932191,0.12383148,0.16848996,0.11135547
OAS1_0374,2.5992806,-0.03454056,0.62240124,-1.0160738,-0.47030252,-0.2857778,-0.09441601,-0.37432393,0.072320506,-0.078494705,0.09170614,0.40771952,1.2432836,-0.48885432,0.3919727,-0.22530313,0.14425232,-1.3751112,-0.905952,0.013600663,0.056600787,-0.86025804,0.060738426,-0.84237444,-0.35251108,-0.2209477,-0.5362402,0.95562387,0.0029641555,1.0624058,-0.45731497,0.8274134,0.50524753,-0.14355782,0.30014578,0.11745825,0.43800816,0.33796284,0.26033276,-0.24889179,0.19399633,0.17362982,0.25961465,0.3407321,-0.099890016,0.40827668,-0.25324774,-0.760479,0.1203722,0.061620124,-0.33325067,0.2620004,-0.2539123,0.29426602,-0.010983339,-0.08573211,-0.3286999,0.5311858,0.052096907,0.32187197,-0.53462,0.012871041,-0.7294506,0.6415165,-0.38973543,0.030592212,0.06285764,-0.15920629,0.03319714,-0.14009306,-0.24859461,-0.066995166,0.02826478,-0.10693763,0.24702239,-0.07317007,-0.062254883,-0.1784459,-0.09103276,-0.0302236,-0.0022848886,-0.15839823,-0.113476425,-0.9383797,0.25325033,-0.17049658,0.25272188,0.6314436,-0.16752958,0.5123271,0.66240156,-0.0610383,-0.32622686,0.112968616,-0.29850873,0.48514238,0.39948472,-0.22368541,0.9047008,0.15555345,0.091009565,0.4858948,-0.3278757,-0.9291929,0.44727024,0.2691797,0.28665558,-0.07521408,-0.11306145,-0.06789531
OAS1_0375,1.2061396,-0.488625,0.6765234,-0.082432374,0.95683694,-0.70635647,-0.9148538,-0.29453585,-0.56611973,-0.41848373,-0.19353364,0.5893474,-0.29617417,0.6197385,0.07595442,0.5229513,-0.48457783,0.36446077,-0.16133432,0.047068432,-0.01705432,-0.008678523,0.4285083,0.030791469,0.5725168,-0.13570395,-1.226177,0.15406014,-0.31509414,0.4956136,-0.9624605,-0.02317506,0.779327,0.42929727,0.07176593,0.4686237,0.018261433,0.33431163,-0.5044295,0.44902346,0.15736131,-0.023835676,0.026284099,-0.27490026,0.2131701,-0.39109594,-0.56070787,-0.47971022,-0.21377271,-0.10104392,-0.13210736,-0.051161256,0.6078595,0.16774921,0.21263275,-0.93002224,0.5817454,-0.11606064,0.9107129,0.09665159,-0.19905056,0.112190105,-0.04845378,-0.4478801,0.1807383,0.8909605,-0.22681063,-0.7551295,-0.53438944,-0.44506744,0.2413319,-0.012468107,-0.6977714,0.08453383,-0.2984443,0.09160557,-0.33522636,-0.16731171,0.7526718,0.173633,-0.3332426,0.08532487,-0.6224708,0.020050159,-0.07799927,-0.33025897,-0.42581293,0.0015680986,-0.33776215,0.33089054,0.22855428,-0.4908189,-0.60177803,0.083632275,0.23127629,0.28117433,0.40972936,-0.16065952,0.2921264,0.2711932,-0.56980485,0.1830321,0.43990007,-0.2328944,-0.27224457,0.21840118,0.24564444,0.6356678,0.2582787,-0.19872402
OAS1_0376,0.7149467,-0.22614412,-0.3688207,0.23229992,1.5237708,-0.5707521,-0.7090084,0.508228,-0.24997674,0.2734406,0.88496196,1.3792182,0.8204898,0.57896066,-0.2732195,0.65988326,0.27136764,0.9808212,0.76937497,0.5118115,0.11549991,-0.51294047,0.4494865,-0.17246535,-0.17411156,-0.4562965,-0.193516,-0.10179251,-0.3139874,0.36888918,-1.0952017,-0.12491705,0.27202544,-0.11704305,-0.2216987,0.011896936,-0.4260616,0.03987414,0.19744076,-0.11433615,-0.6434502,0.16888426,0.042447917,-0.05670248,0.30338106,-0.10957384,0.64934045,-0.34026656,0.11345475,0.14124358,-0.76523346,0.6340184,-0.43732044,0.11858995,-0.077448614,0.20477301,-0.60381323,0.7451833,0.00833273,0.040638737,0.26808318,-0.32119274,0.19674161,-0.32264635,0.05591528,0.09372082,-0.1378637,-0.13479438,-0.7248784,-0.177364,0.65936977,-0.7908148,0.23893414,-0.2922903,0.32387638,0.3775523,-0.46026045,0.013818308,-0.6876948,0.28512675,0.32033673,-0.0835628,0.2115984,0.3937759,-0.5239359,-0.18442672,-0.48448202,-0.49419063,-0.011491762,-0.37611544,0.0064112544,-0.107966036,0.10110348,0.120618165,-0.48570496,0.05202128,0.8082439,0.06703822,-0.16626574,-0.06984505,-0.17567125,-0.25706184,-0.10952268,-0.032223135,-0.19978485,0.20219675,-0.21112427,0.581947,0.17534627,-0.19695266
OAS1_0377,-1.8248944,2.1189685,0.13059476,-1.7358288,-1.035214,-0.32055166,0.2136088,-0.32660806,0.9095804,0.24076927,0.446115,0.04841871,-0.4404176,-0.17209668,-0.18321942,0.18553145,0.7324376,-0.09218183,0.051718622,1.045438,-0.056702513,-0.064320065,0.27018964,-0.27857167,0.00881307,0.8553512,-0.93933994,0.3121781,0.15679124,-0.016055407,-0.866349,-0.23439653,-0.060139894,-0.14031291,0.41443533,0.46307412,0.49478653,0.522411,-0.28086552,0.09293349,-0.107909,0.35255638,-0.30438846,0.045905925,-0.46438056,0.023876825,-0.3483029,-0.47297776,-0.12069305,-0.977375,-0.022420013,-0.3915568,0.15125978,0.0691574,0.045512952,-0.7454826,0.25161785,-0.3409216,0.15689866,0.33647782,0.50674003,0.034663804,0.23276481,0.37444925,0.08970881,0.2324019,-0.30830136,0.099545605,0.7015458,0.032465983,0.24542218,0.19072352,0.82935464,-0.18379557,0.2828817,0.12147403,-0.018238097,-0.53429073,-0.14326699,-0.09718812,-0.06158712,0.15712197,0.4007032,0.407511,0.45275283,0.7419357,-0.44256714,0.22502251,0.098795876,-0.3537994,-0.13867006,0.09499892,0.119025655,0.3965639,-0.56699747,0.4309279,-0.08571029,-0.36371458,-0.6633172,-0.6444754,0.16865636,-0.26069495,0.36881137,0.18200311,0.29841694,-0.13947156,0.66034645,-0.6808736,-0.23651747,-0.29535785
OAS1_0378,1.5554663,-0.21776496,-0.14334159,-0.800578,0.37010905,-0.004130759,-0.4600764,1.1515503,-0.62536865,-0.23322248,0.22473417,0.3640401,0.7837851,0.33124453,0.35290962,0.22644106,-0.113937914,0.7190211,0.12576981,0.3921038,0.11556592,-0.18936408,-0.35424405,0.47694153,0.5941093,-1.0059409,0.22484119,-0.1660138,-0.10363028,0.56917757,0.14963453,-0.028161043,-0.4376439,0.12181214,0.4321923,0.38708135,0.08564482,0.031531736,-0.33768344,0.3662513,-0.6049996,0.28775924,0.22162436,-0.13338105,-0.09683025,-0.6686688,-0.20711641,-0.11533234,-0.24745199,0.0981501,-0.15061696,0.047085308,0.01083684,-0.6583108,-0.3108287,0.6859003,-0.3390566,-0.20316894,-0.51636213,0.1923254,0.2500289,0.5722927,-0.0865479,-0.08757159,-0.86191934,0.16131817,-0.06363104,-0.3759795,-0.33395943,-0.09750126,0.11850329,-0.18127827,-0.028375225,-0.16261144,0.91587013,0.13482606,0.21449699,-0.1553853,-0.0034799872,0.40236416,-0.21563688,-0.0042691682,-0.3318323,-0.07469215,-0.23658453,-0.19151726,0.34272918,-0.0057753334,-0.008613937,-0.30688536,-0.13852659,-0.54376006,-0.26225534,0.2644471,-0.22350478,0.19969189,0.8761588,-0.13849024,0.087062545,0.45542133,-0.20641778,-0.2025458,-0.41356647,-0.080367245,0.05489322,-0.0038915393,-0.15033342,0.23720075,0.060131073,0.063300155
OAS1_0379,-0.35945734,1.8717439,-0.9727966,0.025233224,-0.3306912,-0.2359222,-1.9226704,-0.6898085,-0.38528678,-0.22015816,-0.7111225,-0.24442066,-0.44266862,0.8877091,-0.42566735,-0.8380494,0.058648285,0.071348675,0.56187546,-0.12691143,-0.23429199,0.844793,0.5300805,0.03958862,0.124083936,-0.66507107,0.13786215,0.56600124,0.33892974,0.41132903,-0.27673623,0.68145216,0.19598278,-0.6865071,0.32669076,0.19961567,0.31766322,0.062322784,0.17699988,-0.30084175,-0.4527527,0.439135,-0.29384282,-0.4396136,-0.31751195,0.79000115,-0.52903193,0.15868267,-0.13758953,-0.46973404,-0.632879,-0.27250335,0.4105908,0.10670148,-0.13352916,-0.11342962,0.6308235,-0.45444277,-0.20373398,-0.45152047,-0.2706769,-0.06145566,0.05476876,0.09344255,0.114059694,0.101286255,0.86552286,-0.29165572,-0.07378738,-0.25692338,-0.59908444,0.18670814,0.3247169,-0.36278328,0.11433482,0.16266389,0.20485386,0.14606312,-0.78972954,-0.3735523,-0.374633,-0.21336992,0.06428086,-0.28632438,0.12682249,-0.10307849,-0.19633558,-0.2291389,0.19857156,-0.3669506,-0.04944642,0.32488602,0.16366948,0.29877582,0.15671016,0.3250509,-0.49065217,-0.010841487,-0.44382608,-0.22439942,-0.33923745,-0.1218665,-0.03821625,-0.8996574,0.02914294,-0.1551675,-0.09097085,0.26323357,-0.3840179,0.06383159
OAS1_0380,0.7280757,-1.9114542,1.1641251,-0.25316244,0.06906111,1.9592819,1.1990207,0.32505566,-0.047159024,-0.26789576,0.28836775,-0.73356694,0.20583507,-0.6991454,0.35388392,0.053707477,-0.16674873,-0.30237356,0.53725797,-0.024343813,0.7941585,0.68220156,-0.20507835,0.5043681,-0.05262602,-0.0073621594,0.35681328,0.20148335,-0.46232793,-0.47756475,0.56609654,0.2581115,0.36612645,-0.49224436,0.4416085,0.1695291,0.17002085,-1.0530788,1.3738508,-0.033639662,-0.024645653,0.23858568,-0.22853248,-0.26336005,0.30577317,-0.42750666,-0.2787731,0.28720364,0.37495014,-0.48401332,0.12715183,-0.015925758,-0.3624962,-0.46884474,-0.25765708,0.15081353,0.061492965,0.333604,-0.07806081,-0.1604394,-0.15087369,-0.08576707,-0.12651323,0.6232446,-0.12058517,-0.14069454,0.042754695,-0.63998,0.40103415,-0.019748185,0.10689675,0.22627378,-0.016905153,0.44878986,0.40370613,-0.18087298,-0.63458496,0.16299444,0.311166,-0.28751156,0.17573649,0.17030184,-0.0024576972,0.61635774,0.30012032,0.29466256,0.08375842,0.6194944,0.12196053,0.426089,-0.28498673,-0.5972491,-0.4376923,-0.08549243,0.14183773,0.18868709,0.19104789,0.055463567,-0.76418555,-0.04693528,-0.6659333,-0.08243832,0.5664446,0.5086674,-0.0042787027,0.08350806,0.022323541,0.050060216,-0.05975191,-0.024915136
OAS1_0381,-0.6448278,-0.9086067,-0.7906581,-1.1411115,0.84504175,-0.21879303,0.96720403,0.4690609,-0.78183323,-0.058357283,-0.07548267,0.33476153,0.6979518,-0.26069596,-0.41159487,0.053525496,0.61363775,-0.1452492,0.5197046,1.012004,-0.5745855,-0.093994685,-0.030155657,-0.012440325,-0.40886113,0.44535622,0.021489566,0.216411,-0.23598826,-0.1425439,0.122495204,0.41406968,0.13482498,0.036876496,-0.31654948,0.03451342,-1.4626588,0.653152,-0.40897417,-0.21463074,0.17462228,0.07920766,0.41520727,-0.29310584,-1.0418745,-0.56731325,0.4865311,-0.008074186,-0.20120767,-0.27814817,-0.3590732,-0.64216965,-0.21458818,-0.18370138,0.10744101,-0.14306055,-0.2494245,-0.03598112,0.39747608,0.053147852,-0.40059778,-0.09114016,-0.57968843,0.597208,-0.07589647,-0.073830396,0.021374237,-0.24008392,-0.2988107,0.37597567,-0.030434687,-0.36800182,-0.37084037,-0.115791224,0.19554088,-0.76221365,0.064915724,-0.26366958,-0.49573278,-0.584842,-0.12051769,0.24889702,-0.539302,-0.21686046,-0.5334754,0.34621757,-0.6259363,0.18244717,0.041557964,-0.035966832,0.2695964,0.4344916,0.044122204,-0.12257159,0.36084604,-0.04436964,-0.2816258,-0.28844702,0.2601542,-0.19777513,-0.14156665,0.042826045,0.035439856,-0.103801616,-0.014691997,-0.3738114,0.3940294,-0.44222918,-0.3788516,-0.43149358
OAS1_0382,-1.5119802,-2.108292,0.8783438,3.0374267,-0.79000753,-0.8585099,0.37348545,-1.7884414,-0.24630027,-0.086917914,1.7259095,-0.59434366,0.68930304,-0.84342444,1.0532951,-0.8841223,-0.42821303,-0.07472872,0.7652074,-0.1295481,-1.0311668,-0.05026294,0.6834116,-1.1878773,0.11606118,-0.17500271,-0.34706435,-0.37499368,0.35704142,0.02365045,1.115086,-0.02469577,0.15483338,-0.06787293,0.5402006,-0.41870973,-0.20879573,0.7042739,0.30016264,-0.66815406,-0.19822387,-0.05895671,0.3225007,0.37255055,-0.91215605,0.21539803,0.057374727,-0.08402935,0.623135,-0.59206396,0.71501386,0.034218114,-0.017095374,0.022671709,0.4504824,0.81634986,0.21157962,0.5511899,0.005889157,0.50104433,0.08601471,0.03446797,0.28759235,0.032879468,0.55985093,0.51904345,-0.67348397,-0.6938971,0.015662521,-0.74627125,0.03613601,0.007831873,-0.3600901,0.14300177,-0.4236027,-0.19311033,0.014950859,-0.018616142,0.6298819,-0.23228212,-0.035117347,-0.2365088,0.8677488,-0.28348246,-0.09301583,-0.30252957,0.25458154,-0.7736432,-0.4716707,0.08580202,-0.31463405,-0.11094835,-0.42552128,0.40725657,0.12470435,-0.0061787535,-0.25057453,-0.6446289,-0.18503505,-0.7961866,-0.7462535,0.23182568,0.41012752,0.5658109,-0.5875517,0.8293844,0.30116558,0.09809982,-0.12506934,0.53427374
OAS1_0383,-0.23667662,1.0853091,0.7285367,0.6620729,1.5885928,0.67520136,0.1234462,0.29000473,0.6866861,0.014356839,0.95923644,0.5767717,0.029760873,0.31295142,-0.52019805,0.5975813,-0.26270515,0.06314062,0.61459625,0.13902366,0.22072816,0.38065374,0.6353398,0.36614436,-0.3464045,-0.17720583,0.29453328,0.6869008,-0.53678,-0.22249094,0.07847489,0.021919012,0.15646537,0.2238041,-0.49317637,0.69086504,-0.019824311,-0.044701435,-0.17112216,-0.29301193,0.6300719,0.4001106,0.61929,-0.47159934,-0.57230216,0.07272358,0.46921632,-0.019729136,-0.29037556,-0.04514352,0.40696076,-0.19979337,-0.2325268,0.010744613,-0.65487474,-0.32408616,-0.61535317,-0.04730246,0.20619929,0.254044,-0.11495749,-0.13057335,0.2302436,0.053206675,-0.6702494,0.56203693,0.013691097,-0.29512322,-0.387525,0.23681512,0.8150957,-0.24955487,-0.53242725,0.1099641,-0.36836547,0.2688464,0.27257103,0.054181345,0.21971633,-0.30203444,-0.25719935,-0.15069778,0.33236632,-0.49505866,-0.14186364,0.29765058,0.39857823,-0.0019959712,-0.25159353,-0.05609217,-0.016660737,-0.098890886,-0.047295306,-0.045518965,-0.22602868,-0.37753406,0.30121386,0.24477877,0.5128125,-0.18470682,0.24117199,0.72727877,-0.18086627,0.30189538,-0.43504623,0.27902043,-0.2587859,-0.18749142,0.0794256,0.3016549
OAS1_0384,-2.221984,0.12527575,-1.696013,-0.8264523,-0.008630896,-0.90802395,-0.58279705,0.48644888,0.33986446,0.48682034,1.138249,-0.51701456,-0.52754426,-0.32229248,-0.15472193,-0.55769145,0.3536337,0.5990392,-0.80027735,-0.44865003,0.13303792,0.009005733,0.37267575,-0.25904822,0.114168055,0.23829792,0.054132264,0.5411178,0.107508786,0.037239842,0.045556433,-1.0146229,0.40198413,-0.26853427,0.17466782,-0.18387671,0.39745444,-0.31712532,-0.44270867,-0.016750747,0.0044590333,0.24238084,0.24860995,-0.16534394,-0.63150847,0.33459425,-0.2830767,0.041109867,0.9982475,-0.087573,0.28445855,-0.35678205,1.1398674,-0.036557905,-0.2684502,-0.21436721,-0.24615735,-0.10116931,-0.20974049,0.089730285,-0.5374808,0.3382909,0.33460948,-0.122657634,-0.088584624,-0.26416492,0.025744187,0.3523929,0.15662323,0.74213034,-0.06815139,-0.0060330136,-0.602484,-0.5854906,0.07797074,-0.37084675,0.17673738,0.27512178,0.6989765,-0.2137561,-0.1046757,-0.058549274,-0.059230044,0.05392964,0.43064585,-0.36651063,0.36839592,0.13301799,-0.17151392,0.47320545,0.7295244,0.23082453,0.16781896,-0.22236876,-0.5707238,0.1068391,0.32370603,-0.096014075,-0.17322741,-0.16296533,0.3812174,0.58468735,-0.21997945,-0.12404114,0.15282616,0.28372994,0.32046944,0.010780959,0.3317292,0.1733732
